CCN,COMP_ITEM_ID,COMMODITY,LEAD_TIME,CFG,ITM_DESC,CHANNEL_ID,PRODUCT_ID,PRODUCT_NAME,SCHEDULER_NAME,DMND_WEEK_STRT_DATE,VRSN_WEEK_STRT_DATE,MRP_FCST_QTY,SUPPLY_CHAIN_TYPE,DW_PKG_UPD_DTS
E10000,9M9FK,ODD,13,RMSD_9_5_DVDRW_SATA_Bare_Std,"DVD+/-RW,8X,9.5T,GU90N,HLDS",2190,61687,LOTUSMTBTX,BTX_PERSONAL_DESKTOPS,25-06-2016,02-04-2016,36,BTS,56:43.7
DAO,9M9FK,ODD,13,RMSD_9_5_DVDRW_SATA_Bare_Std,"DVD+/-RW,8X,9.5T,GU90N,HLDS",1865,62442,WHITEFISH SFF,JANICE_KHOO_ OPTICALS_OPTI/PWS_DT,08-10-2016,19-12-2015,6455,CTO,02:40.4
C10000,Y07PW,Projector,17,"Y07PW-CASE,CRYG,FPR,SOFT,1210S,1410X","CASE,CRYG,FPR,SOFT,1210S,1410X",5000960,199,PARTS,KAE_SHIN_HOH,16-07-2016,26-03-2016,0,CTO,21:48.5
I10000,9CF26,HDD_NB_DT,8,HDD_500GB_SATA_6G_DT,"HD,500G,S3,7.2K,512E,SGT-PHAR",5000236,52551,AMAZONSFFBTX,BTX_OPTIPLEX_DESKTOPS,24-12-2016,05-03-2016,0,BTO,46:25.9
DAO,4XV60,ODD Mechanical,13,4XV60_SCR,"SCR,M2X1.5,KSH,MS,BLO,ODD",1865,83545,PR55117SALADO15,DEBRALEA_ROGERS(LARGE ORDERS),04-03-2017,02-04-2016,0,CTO,56:43.7
DAO,NWMX1,Memory,13,MEM_SODIMM_DDR3L_1600_4GB,"DIMM,4GB,1600,1RX8,4G,DDR3L,S",1865,57347,CORAL BTX,BTX_ALIENWARE_DESKTOPS,09-07-2016,02-04-2016,0,BTS,56:43.7
E10000,8RFGM,Nic Card,22,ASSY_BZL_2U_13G_8RFGM,"ASSY,BZL,STD,2U,13G",2190,76025,PR31831BEACHCOMB,ROBBIE_FITZGERALD_ESG_LARGE_ORDERS,30-04-2016,13-02-2016,0,CTO,57:56.9
C40000,YTDV4,ODD,13,RMSD_HH_DVD_SATA_Bare,"ASSY,DVD,16X,HH,BARE,HLDS",5001417,51714,AMAZON MT,LI_THENG_FOO,15-04-2017,23-04-2016,0,CTO,59:38.0
DAO,C7F2G,HDD_NB_DT,8,HDD_NB_2_5_500GB_7200_SATA3,"HD,500,S3,7.2,512E,7,AQUACSLIM",1865,56835,DOGFISH 3 BTX,BTX_OPTIPLEX_DESKTOPS,05-03-2016,24-10-2015,0,BTS,02:40.4
M10000,JYP58,Keyboard_NBK,17,"NBKYBD_KYBD,101,US-INTL,M14NXC","KYBD,101,US-INTL,M14NXC",5001415,60150,TULIP15SKLBTX,BEE_KIM_KANG,16-07-2016,09-04-2016,2046,CTO,00:02.3
E10000,H6HJ6,Keyboard_NBK,17,"NBKYBD_KYBD,102,GER,M14NXCB","KYBD,102,GER,M14NXCB",2190,62884,LOVELAND15SBTX,BTX_LATITUDE,19-11-2016,05-03-2016,0,BTP,46:25.9
C40000,KKMYD,Graphic Card,19,Dongle_DP-to-DVI-D(SL),"ADPT,CON,DNGL,DP2DVISL",5001416,56530,AVALON7910CTO,SERENA_YANG,09-07-2016,07-05-2016,2,CTO,32:44.2
DAO,R93GX,Graphic Card,19,"CRD,GRPHC,8GB,K5200","CRD,GRPHC,8GB,K5200",1865,56532,AVALON7910RCTO,FIONA_WOO_GRAPHIC_OPTI/PWS_DT,22-04-2017,30-04-2016,0,CTO,32:44.2
DAO,DU555,ODD Mechanical,13,DU555 - MHW,"SCR,M3X.5X5MM,HEX,PHH,TF,ZPS",1865,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,06-08-2016,20-02-2016,0,BTO,57:56.9
E10000,P4T2F,Memory,13,MEM_UDIMM_DDR3L_1600_4GB,"DIMM,4G,1600,1RX8,4G,DDR3L,U",2190,61707,TAHOEMTBTX,BTX_VOSTRO_DESKTOPS,22-10-2016,16-04-2016,0,BTS,46:40.9
M10000,NJG52,HDD_NB_DT,8,HDD_NB_2_5_500GB_5400_SATA3,"HD,500,S3,5.4,512E,7,ST,YRR,16",5000005,59381,IRIS14SKLBTX,BTX_PERSONAL_NOTEBOOKS,03-12-2016,05-03-2016,0,BTO,46:25.9
DAO,D18TV,Keyboard_NBK,17,"NBKYBD_KYBD,83,FR-ENG BI,M14ISFBP","KYBD,83,FR-ENG BI,M14ISFBP",1865,62853,PARKCITY14BTX,BTX_LATITUDE,22-10-2016,12-12-2015,450,BTS,02:40.4
M10000,W47NP,ODM Mechanical,13,"W47NP-KIT,CVR,LCD,WHITE,NT,TULIP 14","KIT,CVR,LCD,WHITE,NT,TULIP 14",5000236,60146,TULIP14BDWBTX,PHOAY_HOON_TAN (PERSONAL NB),10-09-2016,19-12-2015,0,CTO,02:40.4
I10000,9M9FK,ODD,13,RMSD_9_5_DVDRW_SATA_Bare_Std,"DVD+/-RW,8X,9.5T,GU90N,HLDS",5000236,62414,WHITEFISHMTBTX,BTX_OPTIPLEX_DESKTOPS,10-09-2016,14-05-2016,28,BTO,32:44.2
DAO,DU555,ODD Mechanical,13,DU555 - MHW,"SCR,M3X.5X5MM,HEX,PHH,TF,ZPS",1865,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,06-08-2016,20-02-2016,0,BTO,57:56.9
E10000,6MY28,HDD_NB_DT,8,HDD_NB_2_5_500GB_7200_FIPS_FDE_SATA3,"HD,500G,S3,7.2,512E,7,FIPS,YRX",2190,52170,AMAZON X,KEN_HOGAN_COMMERCIAL_HDD,16-04-2016,19-12-2015,1,CTO,02:40.4
C40000,531R8,Memory,13,MEM_UDIMM_DDR3_1600_4GB,"DIMM,4G,1600,1RX8,4G,DDR3,NU",5000947,54091,TIGRISSFFBTX,BTX_OPTIPLEX_DESKTOPS,21-05-2016,03-10-2015,0,BTS,51:30.0
I10000,6761K,SSD_NB_DT,8,SSD_NB_2_5_256GB_SATA3,"SSDR,256G,S3,7MM,SMSNG,PM851",5001415,57527,HOUSTON15CTO,CHOON_PHENG_OOI,10-12-2016,26-12-2015,0,CTO,21:42.6
E10000,JK44X,Projector,17,"JK44X-KIT,RMT-CNTRL,FPR,S520","KIT,RMT-CNTRL,FPR,S520",2190,199,PARTS,ARDIENNE_CARTY_PROJ_ACCESSORIES,09-07-2016,27-02-2016,1,CTO,52:53.0
E10000,P4T2F,Memory,13,MEM_UDIMM_DDR3L_1600_4GB,"DIMM,4G,1600,1RX8,4G,DDR3L,U",2190,61707,TAHOEMTBTX,BTX_VOSTRO_DESKTOPS,22-10-2016,16-04-2016,0,BTS,46:40.9
DAO,V5Y98,ODM Mechanical,13,"V5Y98-BZL,N-TCH,CMRA,GMLK12","BZL,N-TCH,CMRA,GMLK12",1865,57496,GOLIADMLK12TAAE,HAR_HOOI_LIM(LCD_RELATIONSHIPNB),30-01-2016,30-01-2016,81,CTO,17:43.1
DAO,K260C,CORD,10,CABLE-K260C,"CORD,PWR,125V,2.5A,1M,C5,US",1865,61239,REDWOODMLKBSWBTX,BTX_PERSONAL_NOTEBOOKS,26-11-2016,19-12-2015,0,BTS,02:40.4
E10000,63PDH,ODD Mechanical,13,63PDH_CFG,"SCR,M2.5X5,PHH,TF,BCS",2190,53512,GOLIAD 14,DIARMUID_RYAN_LATITUDE,23-07-2016,05-03-2016,0,CTO,46:25.9
M10000,NJG52,HDD_NB_DT,8,HDD_NB_2_5_500GB_5400_SATA3,"HD,500,S3,5.4,512E,7,ST,YRR,16",5000005,59383,IRIS15BSWBTX,BTX_PERSONAL_NOTEBOOKS,27-08-2016,09-04-2016,625,BTO,00:02.3
DAO,YNVRT,ODD Mechanical,13,"YNVRT-LTCH,ODD,SALADO","LTCH,ODD,SALADO",1865,52355,SALADO14TAA1,HARIDASS_NAIDU(ODD_RELATIONSHIPNB),08-10-2016,16-01-2016,0,CTO,14:57.8
C40000,9CF26,HDD_NB_DT,8,HDD_500GB_SATA_6G_DT,"HD,500G,S3,7.2K,512E,SGT-PHAR",5001417,61687,LOTUSMTBTX,BTX_PERSONAL_DESKTOPS,04-06-2016,07-11-2015,0,BTO,02:40.4
M10000,J8NNP,ODM Mechanical,13,J8NNP_CFG,"ASSY,CMRA,HD,X7",5000005,62851,PARKCITY12CTO,PHOAY_HOON_TAN (LATI LCD),12-11-2016,19-12-2015,130,CTO,02:40.4
C40000,4K380,Wireless,8,CRD_WRLES_M.2_DW1802_AGN,"CRD,WRLES,M.2,DW1802,AGN,WW",5000947,62878,LOVELAND14BCTO,NUR_WARDAH_UMAR,27-02-2016,19-12-2015,26,CTO,02:40.4
BRH,3VPJ3,CORD,10,3VPJ3_Power Cord,"CORD,PWR,250,2.5A,1M,C5,E5,BRA",2505,68708,PRHOUSTON14CTOE3,LARGE ORDER_BCC LATITUDE,30-07-2016,20-02-2016,0,CTO,57:56.9
M10000,7D41V,LCD,15,13.3HD_IPS_TP_M15_NBLCD,"ASSY,LCD,13.3HD,TSP,LB,LGD",5000005,63256,COTTONWOODSKLBTX,BTX_PERSONAL_NOTEBOOKS,09-01-2016,05-12-2015,128,BTO,02:40.4
DAO,4270E,ODD Mechanical,13,4270E_CFG,"SCR,M2X3,KSH,MS,BLO",1865,60148,TULIP17BDWBTX,BTX_PERSONAL_NOTEBOOKS,23-07-2016,13-02-2016,0,BTO,57:56.9
E10000,M577C,CORD,10,POWERCORD_M577C,"CORD,PWR,250V,2.5A,1M,C5,SWI",2190,62884,LOVELAND15SBTX,KENNETH_HOGAN_ADAPTERS_POWERCORDS,04-06-2016,27-02-2016,28,CTO,52:53.0
M10000,NHC82,LCD,15,12.5UHD_BP2_Veneno_Touch_NBLCD,"ASSY,LCD,12.5UHD,TSP,TPK,SHARP",5000005,60825,BOLDPEAK2,FLORA_HAN,11-06-2016,16-04-2016,5,CTO,46:40.9
M10000,GMNNC,Graphic Card,19,"CRD,GRPHC,2GB,K2200","CRD,GRPHC,4GB,K2200,V2",5000236,56530,AVALON7910CTO,FUEY_CHUIN_CHUAH (GRPH/NTWK/CTRL_FWS/OPTI ),24-09-2016,03-10-2015,0,CTO,51:30.0
E10000,531R8,Memory,13,MEM_UDIMM_DDR3_1600_4GB,"DIMM,4G,1600,1RX8,4G,DDR3,NU",2190,54361,GREATBEAR ST BTX,BTX_VOSTRO_DESKTOPS,09-04-2016,24-10-2015,0,BTO,02:40.4
DAO,D19TR,Keyboard_NBK,17,"NBKYBD_KYBD,82,US,ENG,M14ISFBP","KYBD,82,US,ENG,M14ISFBP",1865,77645,PR51707GOL14MLKA,JACQUEL_HIGHTOWER(LARGE ORDERS),27-08-2016,12-12-2015,0,CTO,02:40.4
C40000,CVRNR,ODM Mechanical,13,CVRNR_CFG,"ASSY,CMRA,M16,HD,NB/AIO",5000947,62880,LOVELAND15SCTO,FLORA_HAN,07-05-2016,30-04-2016,125,CTO,32:44.2
C10000,96N9F,ODD,13,RMSD_HH_DVDRW_Bare,"ASSY,DVD+/-RW,16X,HH,BARE,HLDS",5000960,56527,AVALON7810CTO,NORMAWARZURA_MAT (RMSD_APJ),26-03-2016,31-10-2015,5,CTO,02:40.4
DAO,C7F2G,HDD_NB_DT,8,HDD_NB_2_5_500GB_7200_SATA3,"HD,500,S3,7.2,512E,7,AQUACSLIM",1865,56835,DOGFISH 3 BTX,BTX_OPTIPLEX_DESKTOPS,05-03-2016,24-10-2015,0,BTS,02:40.4
DAO,63PDH,ODD Mechanical,13,63PDH_CFG,"SCR,M2.5X5,PHH,TF,BCS",1865,53551,ALPINE14CTO,TAMEKA_WILSON(LATITUDE_BASE),10-09-2016,24-10-2015,0,CTO,02:40.4
M10000,GMNNC,Graphic Card,19,"CRD,GRPHC,2GB,K2200","CRD,GRPHC,4GB,K2200,V2",5000236,56530,AVALON7910CTO,FUEY_CHUIN_CHUAH (GRPH/NTWK/CTRL_FWS/OPTI ),24-09-2016,03-10-2015,0,CTO,51:30.0
C40000,WHVND,ODM Mechanical,13,WHVND_CFG,"ASSY,CMRA,HD,3240",5001417,61174,JASSKL20BTX,BTX_PERSONAL_DESKTOPS,19-11-2016,16-04-2016,0,BTO,46:40.9
DAO,J27RG,Graphic Card,19,Gfx_Crd_J27RG,"CRD,GRPHC, NV, GT730, M212N",1865,78167,VMAXBTX,BTX_XPS_DESKTOPS,15-10-2016,09-04-2016,563,CTO,00:02.3
E10000,3X2MT,Keyboard_NBK,17,NBKYBD_ENDB3_WIN8_BEL_E5,"KYBD,105,BEL,ENDB3,WIN8,E5",2190,53292,DIESEL 17,MIKE_SIMMONDS_COMM_NBK_KEYBOARDS,01-10-2016,27-02-2016,0,CTO,52:53.0
C10000,VFVY9,ODM Mechanical,13,Camera_NB HD 1x mic M15 Maple Value-Cedar-Janus VFVY9,"ASSY,CMRA,0.92M,W/1 MIC,MPL",5000960,55725,CEDAR15HSWBTX,PHOAY_HOON_TAN (PERSONAL NB),02-04-2016,28-11-2015,16,CTO,02:40.4
C40000,9RRC7,MOUSE,8,MSE_ENTRY_OPTICAL_INDIGO_POS,"KIT,MSE,USB,POS,LOGI,MS111",5000947,55592,RHINEAIOBTX,ELISE_TAN (DT_KYBD),11-06-2016,10-10-2015,0,CTO,51:30.0
DAO,W42M3,Graphic Card,19,Graphics_OUGA11_LP1,"CRD,GRPHC,1G,OUGA11,LP",1865,57269,AMAZON7SFFBTX,BTX_OPTIPLEX_DESKTOPS,30-07-2016,28-11-2015,0,BTS,02:40.4
E10000,F00DD,ODD,13,RMSD_12_7_DVDRW_SATA_ESG_Whoville,"ASSY,DVD+/-RW,SATA,12.7,TSST,E",2190,80180,PR34153ICON,SANDRA_MCDERMOTT,10-12-2016,07-05-2016,0,CTO,32:44.2
DAO,G6J7F,ODM Mechanical,13,"G6J7F-ASSY,CMRA,2M LVST12,FRT,7202","ASSY,CMRA,2M LVST12,FRT,7202",1865,71894,PR48136LIVNGSTON,JACQUEL_HIGHTOWER(LARGE ORDERS),23-04-2016,09-01-2016,0,CTO,13:36.0
DAO,V67V7,ODD,13,"V67V7-ASSY,CBL,SATA,ODD,SFF","ASSY,CBL,SATA,ODD,SFF",1865,61709,TAHOESFFBTX,BTX_VOSTRO_DESKTOPS,31-12-2016,14-05-2016,0,BTS,32:44.2
DAO,0R215,CORD,10,BRH 0R215,"CORD,PWR,15A125V,10FT,5-15/C13",1865,57001,PROWL OEM,RACHNA_SHETTY_PCBA,09-04-2016,23-01-2016,480,CTO,11:48.7
DAO,6F190,CORD,10,POWERCORD_6F190,"CORD,PWR,125V,6FT,TB",1865,58813,PS6210XSSF26TMIX,EQUALLOGIC_BTS,28-11-2015,31-10-2015,6,CTO,02:40.4
DAO,9GTFM,ODM Mechanical,13,9GTFM_CFG,"ASSY,CMRA,9343",1865,57640,DINO13BTX,BTX_XPS_NOTEBOOKS,18-02-2017,12-03-2016,0,BTO,21:27.0
C10000,N2M64,Memory,13,MEM_SODIMM_DDR3L_1600_8GB,"DIMM,8GB,1600,2RX8,4G,DDR3L,S",30000,62878,LOVELAND14BCTO,QUEENNIE_SAW (MEMNBK),15-04-2017,23-04-2016,0,CTO,59:38.0
DAO,KTCCN,Battery,13,Belmont_3_Thin_Pris,"BTRY,PRI,43WHR,3C,LITH,LGC",1865,199,PARTS,KERRY_NG,14-01-2017,27-02-2016,7,CTO,52:53.0
M10000,XP5PX,HDD_NB_DT,8,HDD_NB_2_5_1TB_5400_SATA3,"HD,1TB,S3,5.4,512E,ST,M8BP2,16",5000004,60151,TULIP17SKLBTX,BTX_PERSONAL_NOTEBOOKS,04-02-2017,05-03-2016,0,BTO,46:25.9
E10000,MJ159,CORD,10,PowerCord_MJ159,"CORD,PWR,250V,10A,2.5M,C13,ISR",2190,55274,THUNBTX,KENNETH_HOGAN_ADAPTERS_POWERCORDS,23-01-2016,03-10-2015,2,CTO,51:30.0
DAO,4XV60,ODD Mechanical,13,4XV60_SCR,"SCR,M2X1.5,KSH,MS,BLO,ODD",1865,52355,SALADO14TAA1,JANICE_KHOOODD_RELATIONSHIPNB),14-05-2016,19-12-2015,3,CTO,02:40.4
DAO,V67V7,ODD,13,"V67V7-ASSY,CBL,SATA,ODD,SFF","ASSY,CBL,SATA,ODD,SFF",1865,61709,TAHOESFFBTX,BTX_VOSTRO_DESKTOPS,31-12-2016,14-05-2016,0,BTS,32:44.2
C40000,XF6VJ,ODD,13,XF6VJ_CFG,"ASSY,BZL,DVDRW,SLIM,MT/SFF,D7",5000947,80421,PR40674SWDFSHSFF,LANSON_LIN,05-11-2016,27-02-2016,0,CTO,52:53.0
DAO,TWCPG,Battery,13,Miramar15/17_6_Upsell_Poly_ED650,"BTRY,PRI,91WHR,6C,LITH,SDI",1865,81734,PR54220MIRMAR15A,DEBRALEA_ROGERS(LARGE ORDERS),09-04-2016,12-03-2016,0,CTO,21:27.0
DAO,Y6WK9,ODD Mechanical,13,Y6WK9_CFG,"ASSY,BZL,W/ODD,SFF,INSP DT",1865,61689,LILYSFFBTX,BTX_PERSONAL_DESKTOPS,18-06-2016,05-03-2016,32,BTO,46:25.9
C40000,2T530,CORD,10,PWr_CORD_2T530,"KIT,CORD,ADPT,PWR,125V,JPN",5000947,54361,GREATBEAR ST BTX,BTX_VOSTRO_DESKTOPS,16-01-2016,21-11-2015,0,BTS,02:40.4
C40000,Y9919,CORD,10,POWERCORD_Y9919,"CORD,PWR,125V,6FT,VCTF,TAIWAN",5001417,62420,BLUEFINAIOBTX,MOHD_KAMAL_BAKAR (POWER CORD),30-01-2016,24-10-2015,3,CTO,02:40.4
M10000,4270E,ODD Mechanical,13,4270E_CFG,"SCR,M2X3,KSH,MS,BLO",5000004,57191,ERIKSSON14CTO,NUR_WARDAH_UMAR,05-12-2015,03-10-2015,5,CTO,51:30.0
C10000,1R8CR,Memory,13,MEM_PR_DDR4_2133_16GB_4Gbx4DR_LV,"DIMM,16GB,2133,2RX4,4G,DDR4,R",5000979,66431,GROWLER,SIEW_KUN_NG,16-07-2016,05-12-2015,0,CTO,02:40.4
DAO,4270E,ODD Mechanical,13,4270E_CFG,"SCR,M2X3,KSH,MS,BLO",1865,62856,PARKCITY15BTX,BTX_LATITUDE,30-04-2016,12-12-2015,336,BTS,02:40.4
DAO,854HD,SSD_NB_DT,8,SSD_NB_M2_2280_256GB_SATA,"SSDR,256,S3,2280,SAMSUNG,PM851",1865,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,24-09-2016,05-12-2015,0,BTO,02:40.4
DAO,DU555,ODD Mechanical,13,DU555 - MHW,"SCR,M3X.5X5MM,HEX,PHH,TF,ZPS",1865,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,06-08-2016,20-02-2016,0,BTO,57:56.9
DAO,P0YHM,Keyboard_NBK,17,"P0YHM-KYBD,104,SPN-LAC,M14SXFR","KYBD,104,SPN-LAC,M14SXFR",1865,63405,ECHO 17 MLKFCTO,SHARON_BARTH,03-09-2016,07-05-2016,4,CTO,32:44.2
C10000,N8MT5,Memory,13,MEM_UECC_DDR4_2133_4GB_4Gbx8SR,"DIMM,4GB,2133,1RX8,4G,DDR4,U",5000960,62527,FARALLONSFFCTO,QUEENNIE_SAW (MEMDT),20-08-2016,21-11-2015,10,CTO,02:40.4
C40000,MC34Y,Battery,13,Beaver Creek 12/14_4_Poly_ED650,"BTRY,PRI,55WHR,4C,LITH,SIMPLO",5000948,62907,BEAVERCREEK14BTX,BTX_LATITUDE,17-09-2016,24-10-2015,2,BTO,02:40.4
DAO,DU555,ODD Mechanical,13,DU555 - MHW,"SCR,M3X.5X5MM,HEX,PHH,TF,ZPS",1865,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,06-08-2016,20-02-2016,0,BTO,57:56.9
E10000,H5P71,Memory,13,MEM_UECC_DDR4_2133_8GB_4Gb_DRx8,"DIMM,8GB,2133,2RX8,4G,DDR4,U",2190,71840,WILLYS,CHEE_KHOON_OOI,12-11-2016,05-03-2016,10,CTO,46:25.9
C10000,NWMX1,Memory,13,MEM_SODIMM_DDR3L_1600_4GB,"DIMM,4GB,1600,1RX8,4G,DDR3L,S",5000960,63276,MAPLE15SKLBTX,BTX_PERSONAL_NOTEBOOKS,09-07-2016,06-02-2016,414,BTO,57:56.9
E10000,NWMX1,Memory,13,MEM_SODIMM_DDR3L_1600_4GB,"DIMM,4GB,1600,1RX8,4G,DDR3L,S",2190,60151,TULIP17SKLBTX,BTX_PERSONAL_NOTEBOOKS,26-09-2015,03-10-2015,0,BTO,51:30.0
C40000,MC34Y,Battery,13,Beaver Creek 12/14_4_Poly_ED650,"BTRY,PRI,55WHR,4C,LITH,SIMPLO",5000948,62907,BEAVERCREEK14BTX,BTX_LATITUDE,17-09-2016,24-10-2015,2,BTO,02:40.4
DAO,DU555,ODD Mechanical,13,DU555 - MHW,"SCR,M3X.5X5MM,HEX,PHH,TF,ZPS",1865,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,06-08-2016,20-02-2016,0,BTO,57:56.9
M10000,4270E,ODD Mechanical,13,4270E_CFG,"SCR,M2X3,KSH,MS,BLO",5000945,56834,DOGFISH 9 BTX,NUR_WARDAH_UMAR,18-06-2016,30-01-2016,0,CTO,17:43.1
I10000,84832,CORD,10,cord_84832,"CORD,PWR,220V,EURO-INDIA",5000236,78294,PR45547TULUMMT,CHAN_MENG_TAN,01-10-2016,16-01-2016,0,CTO,14:57.8
C40000,7YNX2,ODD,13,RMSD_HH_DVDRW_Bare,"ASSY,DVD+/-RW,16X,HH,BARE,HLDS",5000947,54089,TIGRISMTBTX,BTX_OPTIPLEX_DESKTOPS,12-03-2016,23-01-2016,4,BTO,11:48.7
C40000,9CF26,HDD_NB_DT,8,HDD_500GB_SATA_6G_DT,"HD,500G,S3,7.2K,512E,SGT-PHAR",5000947,54361,GREATBEAR ST BTX,BTX_VOSTRO_DESKTOPS,03-12-2016,14-05-2016,0,BTS,32:44.2
M10000,62MJV,Battery,13,Berlinetta 15/P_3_Poly_ED650,"BTRY,PRI,56WHR,3C,LITH,LGC",5000004,60813,BERLINETTABTX,BTX_XPS_NOTEBOOKS,16-01-2016,26-09-2015,25,BTO,51:30.0
E10000,NWMX1,Memory,13,MEM_SODIMM_DDR3L_1600_4GB,"DIMM,4GB,1600,1RX8,4G,DDR3L,S",2190,62884,LOVELAND15SBTX,BTX_LATITUDE,03-10-2015,26-09-2015,0,BTO,51:30.0
DAO,KFKV0,LCD,15,15.6FHD_AG_IPS_LC_NBLCD,"LCD,15.6FHD,IPS,AG,EDP1.2,LGD",1865,63886,PANDORA15SKLBTX,BTX_PERSONAL_NOTEBOOKS,27-08-2016,07-11-2015,0,BTP,02:40.4
C40000,MC34Y,Battery,13,Beaver Creek 12/14_4_Poly_ED650,"BTRY,PRI,55WHR,4C,LITH,SIMPLO",5000948,62904,BEAVERCREEK12BTX,BTX_LATITUDE,17-09-2016,24-10-2015,3,BTO,02:40.4
E10000,0Y6FC,SSD_NB_DT,8,SSD_NB_FULL_MINI_256GB_SATA,"SSDR,256,S3,MCARD,SMSNG,PM851",2190,57494,GOLIADMLK12BTXE,BTX_LATITUDE,23-07-2016,24-10-2015,0,BTO,02:40.4
E10000,WHVND,ODM Mechanical,13,WHVND_CFG,"ASSY,CMRA,HD,3240",2190,61178,SUNFLOWER24BTX,BTX_PERSONAL_DESKTOPS,03-12-2016,23-01-2016,0,BTO,11:48.7
C40000,7YNX2,ODD,13,RMSD_HH_DVDRW_Bare,"ASSY,DVD+/-RW,16X,HH,BARE,HLDS",5000947,54089,TIGRISMTBTX,BTX_OPTIPLEX_DESKTOPS,12-03-2016,23-01-2016,4,BTO,11:48.7
C40000,531R8,Memory,13,MEM_UDIMM_DDR3_1600_4GB,"DIMM,4G,1600,1RX8,4G,DDR3,NU",5000947,54091,TIGRISSFFBTX,BTX_OPTIPLEX_DESKTOPS,21-05-2016,03-10-2015,0,BTS,51:30.0
DAO,G51FD,ODD Mechanical,13,ESG_Filler_ODD,"FILLER, ODD PER720/T620",1865,56994,SANDSTORM,MICHAEL_RUSNACZYK(ESG PERC),23-07-2016,23-04-2016,503,CTO,59:38.0
M10000,R878D,CORD,10,POWERCORD_R878D,"CORD,PWR,250V,10A,2M,C13,THAI",5000005,8552,OEM NETWORKING,SUZIE_CHEANG,30-04-2016,09-04-2016,1,CTO,00:02.3
C40000,P4T2F,Memory,13,MEM_UDIMM_DDR3L_1600_4GB,"DIMM,4G,1600,1RX8,4G,DDR3L,U",5000947,62414,WHITEFISHMTBTX,BTX_OPTIPLEX_DESKTOPS,12-03-2016,03-10-2015,4,BTO,51:30.0
DAO,DU555,ODD Mechanical,13,DU555 - MHW,"SCR,M3X.5X5MM,HEX,PHH,TF,ZPS",1865,61684,GOODYEARSKLBTX,BTX_XPS_DESKTOPS,06-08-2016,20-02-2016,0,BTO,57:56.9
M10000,0KX1F,HDD_NB_DT,8,HDD_NB_2_5_500GB_7200_SATA3,"HD,500G,S3,7.2,512E,7MM,ST,YRX",5000004,62420,BLUEFINAIOBTX,BTX_OPTIPLEX_DESKTOPS,25-06-2016,12-03-2016,58,BTO,21:27.0
C40000,96N9F,ODD,13,RMSD_HH_DVDRW_Bare,"ASSY,DVD+/-RW,16X,HH,BARE,HLDS",5000948,58003,AVALON 3 XLCTO,LI_THENG_FOO,27-08-2016,09-04-2016,0,CTO,00:02.3
M10000,7MM6C,ODD,13,RMSD_HH_BDRW_BARE,"ASSY,BD-RE,8X,HH,HLDS",5000004,56530,AVALON7910CTO,LI_THENG_FOO,04-06-2016,09-04-2016,6,CTO,00:02.3
C40000,MM445,Nic Card,22,MM445,"PWA,CTL,HBA,9361-8I,FH,LSI",5001416,56526,AVALON5810CTO,SERENA_YANG,18-06-2016,02-04-2016,5,CTO,56:43.7
E10000,63PDH,ODD Mechanical,13,63PDH_CFG,"SCR,M2.5X5,PHH,TF,BCS",2190,53512,GOLIAD 14,DIARMUID_RYAN_LATITUDE,23-07-2016,05-03-2016,0,CTO,46:25.9
C40000,5TKH9,ODM Mechanical,13,"5TKH9-KIT,CVR,LCD,BLK,JANUS 15","KIT,CVR,LCD,BLK,JANUS 15",30000,57453,JANUS15HSWBTX,BTX_VOSTRO_NOTEBOOKS,26-12-2015,17-10-2015,1,BTS,02:40.4
C40000,P4T2F,Memory,13,MEM_UDIMM_DDR3L_1600_4GB,"DIMM,4G,1600,1RX8,4G,DDR3L,U",5000947,62415,WHITEFISHSFFBTX,BTX_OPTIPLEX_DESKTOPS,12-03-2016,03-10-2015,41,BTO,51:30.0
E10000,P4T2F,Memory,13,MEM_UDIMM_DDR3L_1600_4GB,"DIMM,4G,1600,1RX8,4G,DDR3L,U",2190,61707,TAHOEMTBTX,BTX_VOSTRO_DESKTOPS,22-10-2016,16-04-2016,0,BTS,46:40.9
M10000,MK7J8,ODM Mechanical,13,"MK7J8-ASSY,CVR,HNG CAP,R,N-TCH,E5270","ASSY,CVR,HNG CAP,R,N-TCH,E5270",5000005,62850,PARKCITY12BTX,BTX_LATITUDE,07-01-2017,23-04-2016,5,BTO,59:38.0
C40000,9CF26,HDD_NB_DT,8,HDD_500GB_SATA_6G_DT,"HD,500G,S3,7.2K,512E,SGT-PHAR",5000947,54361,GREATBEAR ST BTX,BTX_VOSTRO_DESKTOPS,03-12-2016,14-05-2016,0,BTS,32:44.2
M10000,NJG52,HDD_NB_DT,8,HDD_NB_2_5_500GB_5400_SATA3,"HD,500,S3,5.4,512E,7,ST,YRR,16",5000005,59381,IRIS14SKLBTX,BTX_PERSONAL_NOTEBOOKS,03-12-2016,05-03-2016,0,BTO,46:25.9
